lat,lon,dist,
-0.7470208282653933,111.68633869427873,408340.9791936852,
-0.7438313426587609,111.44340930441138,408338.74119861727,
-0.7406417979344745,111.20047997438824,408336.50382124283,
-0.7374522116626437,110.95755074017447,408334.2647323882,
-0.7342625751270997,110.7146215839107,408332.02509673726,
-0.7310728883693662,110.47169250565798,408329.7849143325,
-0.7278831493043656,110.22876334261,408327.5441837211,
-0.7246933535390253,109.98583440257316,408325.304072502,
-0.7215035164193324,109.74290555881439,408323.06225015817,
-0.7183136292720014,109.49997679337241,408320.8198812739,
-0.7151236921456868,109.25704810630752,408318.5769658917,
-0.7119337050806821,109.01411949770889,408316.33350408653,
-0.7087436681327965,108.77119096764203,408314.08949588955,
-0.7055535726818019,108.5282624980063,408311.84610578703,
-0.7023634361090606,108.28533412521313,408309.60100497917,
-0.6991732497934168,108.04240583117074,408307.3553579511,
-0.6959830137811812,107.7994777840428,408305.10916473356,
-0.6927927259810603,107.55654948483351,408302.8624239107,
-0.6896023820990734,107.3136214092128,408300.6163028467,
-0.6864119972909867,107.07069343089977,408298.3684714355,
-0.6832215629761578,106.82776553169882,408296.12009405444,
-0.6800310792032069,106.58483771169702,408293.87117077777,
-0.6768405460184787,106.34190997094917,408291.62170162285,
-0.6736499548885959,106.09898229117421,408289.3728509309,
-0.6704593230307239,105.85605470916597,408287.1222902188,
-0.6672686419022432,105.6131272066519,408284.8711838253,
-0.6640779115554211,105.3701997836879,408282.61953177856,
-0.6608871320317733,105.12727244035862,408280.3673341473,
-0.6576963033823477,104.8843451767387,408278.1145909803,
-0.6545054149870522,104.64141781149632,408275.8624649469,
-0.6513144882354038,104.39849070748512,408273.6086308458,
-0.6481235124992595,104.15556368339362,408271.35425135464,
-0.6449324878272374,103.9126367393098,408269.09932656045,
-0.641741414265695,103.6697100433905,408266.84385647887,
-0.638550283377504,103.42678324091196,408264.5890052152,
-0.6353591121874287,103.18385653723617,408262.3324447316,
-0.6321678922550115,102.94092991385753,408260.075339147,
-0.628976623623014,102.69800337084499,408257.8176885007,
-0.6257853063377251,102.45507690827603,408255.55949285853,
-0.6225939320061413,102.21215050749207,408253.30191617785,
-0.6194025154304781,101.96922404309576,408251.0426291355,
-0.6162110524879096,101.72629782225907,408248.78279877483,
-0.613019541080898,101.48337168214286,408246.52242360084,
-0.6098279812616324,101.24044562284608,408244.26150370826,
-0.6066363730776662,100.99751964442105,408242.0000391173,
-0.6034447081833053,100.75459372810376,408239.7391937221,
-0.6002530034181304,100.51166791162842,408237.4766398982,
-0.5970612504307522,100.2687421762564,408235.21354155085,
-0.5938694492674874,100.02581652205723,408232.94989873393,
-0.590677599975853,99.78289094910426,408230.6857114991,
-0.5874856942578044,99.53996560660791,408228.4221436113,
-0.5842937467218373,99.29704003344732,408226.15686616296,
-0.5811017533406015,99.05411470465135,408223.89104597975,
-0.5779097120246158,98.81118945739118,408221.62468159024,
-0.5747176228166702,98.56826429173573,408219.35777303204,
-0.5715254774615229,98.32533918871339,408217.09148401394,
-0.5683332926249807,98.08241418648964,408214.8234873156,
-0.5651410600449762,97.8394892660856,408212.55494661076,
-0.5619487797642645,97.59656442758866,408210.2858619699,
-0.5587564518291664,97.35363967107433,408208.01623345295,
-0.5555640762967495,97.11071499659968,408205.7460610922,
-0.5523716449484456,96.86779038508539,408203.4765084882,
-0.549179172214547,96.62486571203148,408201.2052471052,
-0.5459866541595861,96.3819412841356,408198.9334435604,
-0.542794088695011,96.13901693859106,408196.661096422,
-0.5396014758636456,95.89609267545538,408194.38820570376,
-0.5364088075016633,95.65316864363382,408192.11593490763,
-0.5332161000897382,95.4102445455433,408189.84195722215,
-0.5300233454560083,95.16732053008144,408187.567436126,
-0.5268305436467751,94.92439659734478,408185.29237171065,
-0.5236376947120378,94.681472747372,408183.0167639684,
-0.5204447905272123,94.43854896089043,408180.74177633674,
-0.517251847488531,94.19562527669405,408178.4650821615,
-0.5140588574692773,93.95270167551392,408176.18784488423,
-0.5108658183676714,93.70977799451113,408173.91006298683,
-0.5076727345228637,93.46685455955162,408171.63173960114,
-0.5044796038366127,93.22393120781962,408169.3528732453,
-0.5012864182365194,92.98100791987704,408167.0746271815,
-0.4980931940205064,92.73808473479494,408164.7946750333,
-0.49489992310571107,92.49516163315079,408162.5141800759,
-0.4917066055420568,92.2522386150345,408160.233142381,
-0.48851324137591434,92.00931568050991,408157.9515619967,
-0.4853198225789654,91.76639281003071,408155.67060205643,
-0.4821263653598518,91.5234702109874,408153.3879364155,
-0.47893286168214744,91.28054752765185,408151.10472823563,
-0.4757393094521037,91.03762476531386,408148.8209760466,
-0.4725457130010563,90.79470224983223,408146.53668297926,
-0.4693520621986644,90.55177979865738,408144.2530105342,
-0.4661583731762756,90.30885745128226,408141.96763273864,
-0.46296463792837345,90.06593518808607,408139.68171268806,
-0.4597708565108532,89.82301300915422,408137.39525044657,
-0.4565770289689407,89.58009091454396,408135.1082460383,
-0.45338314735755436,89.33716888450417,408132.82186244,
-0.45018922771645536,89.09424695874006,408130.5337738739,
-0.44699526209607165,88.85132511752838,408128.24514331814,
-0.4438012505427827,88.60840336093628,408125.95597083477,
-0.4406071909650269,88.36548152613925,408123.6662549247,
-0.43741308768868453,88.1225599390027,408121.3759987306,
-0.4342189306816582,87.87963841676114,408119.0863635612,
-0.43102473588072676,87.63671699935607,408116.7950238549,
-0.42783049538959184,87.39379583503518,408114.5031424893,
-0.4246362092475163,87.15087458768122,408112.21071952686,
-0.4214418775128054,86.90795342546467,408109.9177550155,
-0.41824749232465225,86.66503232838868,408107.625411678,
-0.4150530695424813,86.42211133662882,408105.33136419486,
-0.4118586013068844,86.17919043023733,408103.03677534644,
-0.4086640876631178,85.93626960925978,408100.7416451469,
-0.40546952651580187,85.69334871089617,408098.4459721317,
-0.4022749143483265,85.45042804082985,408096.15092200704,
-0.3990802647760823,85.20750747655977,408093.85416811693,
-0.39588556999319346,84.96458699801596,408091.55687313125,
-0.3926908300401673,84.72166660525826,408089.25903707417,
-0.38949604496935114,84.47874629837409,408086.9606600241,
-0.38630121482481444,84.23582607742324,408084.661742007,
-0.38310633185251697,83.99290592221105,408082.36344557774,
-0.3799114117161912,83.74998587335142,408080.063445816,
-0.3767164466549075,83.50706607875277,408077.76290528616,
-0.3735214367115587,83.26414620228417,408075.4618240165,
-0.37032638193495093,83.02122641212583,408073.16020206775,
-0.36713127247183813,82.77830652507765,408070.8592003326,
-0.36393612818438176,82.53538690774221,408068.556497195,
-0.36074093920533673,82.29246737694189,408066.2532535617,
-0.35754570558830523,82.04954793273187,408063.94946945703,
-0.35435042737970973,81.80662857520318,408061.64514495904,
-0.35115509690287144,81.56370928393204,408059.3414423717,
-0.34795972966093786,81.32079009995779,408057.03603723587,
-0.34476431796915136,81.07787100288436,408054.73009187315,
-0.3415688618763679,80.83495199276904,408052.42360631033,
-0.3383733614313827,80.59203306970377,408050.1165806381,
-0.3351778090027064,80.34911421316156,408047.8101770643,
-0.33198221786205506,80.1061953014963,408045.50206975266,
-0.32878658465321675,79.86327663998904,408043.19342403754,
-0.32559090728514267,79.6203580658168,408040.8842384222,
-0.3223951858030949,79.37743974715735,408038.5745129734,
-0.31919941261841106,79.13452132717703,408036.26540977234,
-0.3160036030654194,78.89160301543602,408033.9546047713,
-0.3128077495390321,78.64868479133361,408031.6432601043,
-0.3096118520928691,78.40576665492745,408029.3313757983,
-0.3064159107733738,78.16284860631067,408027.01895194384,
-0.3032199256317898,77.91993064554534,408024.7059885778,
-0.3000238891231984,77.67701275187437,408022.3936476749,
-0.2968278143388211,77.43409480412687,408020.07960389147,
-0.2936316980166807,77.19117710733393,408017.765022296,
-0.2904355380607149,76.94825949869235,408015.4499014266,
-0.2872393345197866,76.70534197827364,408013.13424133067,
-0.2840430798989228,76.4624245252179,408010.81920388184,
-0.2808467893403681,76.21950718143893,408008.5024654642,
-0.27765045534225385,75.97658992609902,408006.1851879802,
-0.2744540779486866,75.73367275926948,408003.8673714842,
-0.27125765721328815,75.49075584913071,408001.54901604087,
-0.26806118567911885,75.24783883852585,407999.23128342617,
-0.26486467840523537,75.00492193765614,407996.91185021633,
-0.26166812578858556,74.76200496272743,407994.5918766897,
-0.2584715321612193,74.5190882395614,407992.27136598254,
-0.25527489542924203,74.27617160534872,407989.9503166016,
-0.2520782081844853,74.03325503902333,407987.62989020295,
-0.2488814853968306,73.79033858292524,407985.3077636268,
-0.24568471964882893,73.5474222160049,407982.9850985516,
-0.24248791099175024,73.30450593833399,407980.66189502017,
-0.23929105946615487,73.06158974998351,407978.33815309557,
-0.236094157710219,72.81867362979152,407976.015034335,
-0.23289722061183976,72.5757576202852,407973.69021576986,
-0.22970024079397794,72.33284170033927,407971.3648590012,
-0.22650321830316372,72.0899258700015,407969.0389640519,
-0.22330615104642443,71.84700996647042,407966.71252943436,
-0.22010904335754353,71.60409431559374,407964.3855583227,
-0.21691188577542098,71.36117890127392,407962.0592105635,
-0.2137146930886056,71.1182634301256,407959.7311634898,
-0.2105174579721272,70.8753480489763,407957.40257854183,
-0.20732018047134249,70.6324327578762,407955.07345574844,
-0.20412286063514398,70.38951755690694,407952.7437951832,
-0.2009254911929945,70.1466024246696,407950.41475816065,
-0.19772808684077703,69.90368740417284,407948.0840222013,
-0.19453064029987546,69.66077247403288,407945.7527486421,
-0.1913331516156447,69.41785763430947,407943.4209375234,
-0.18813561869488118,69.17494272221006,407941.08858735446,
-0.1849380385916593,68.93202804198856,407938.7568624656,
-0.18174042378017075,68.68911347397464,407936.42343902396,
-0.17854276701864172,68.44619899669084,407934.0894782742,
-0.17534506835600108,68.20328461020388,407931.7549802575,
-0.17214732784117717,67.96037031457587,407929.41994501965,
-0.1689495382832482,67.71745608821303,407927.08553367725,
-0.16575171421533558,67.47454197453301,407924.7494241859,
-0.16255384843965262,67.23162812003872,407922.41277764743,
-0.15935594100512168,66.98871418861945,407920.07559414365,
-0.15615799195831262,66.74580034842124,407917.73787368333,
-0.15295999200394766,66.50288641487181,407915.4007757496,
-0.1497619598838597,66.25997275736042,407913.0619816049,
-0.14656388630186803,66.01705919131402,407910.7226507199,
-0.14336577129860342,65.77414571679286,407908.38278312306,
-0.1401676149206211,65.53123233387394,407906.04237888014,
-0.13696941722400938,65.28831904263797,407903.70143806,
-0.13377117110671682,65.04540582124726,407901.36112152145,
-0.1305728909182523,64.80249271357619,407899.01910768857,
-0.1273745695520611,64.55957969780809,407896.6765574496,
-0.12417620705710461,64.31666677400536,407894.3334708405,
-0.12097780347758447,64.07375394226067,407891.989847939,
-0.1177793496211146,63.830841017728474,407889.64684791095,
-0.11458086403452054,63.587928370279556,407887.3021525657,
-0.11138233751381489,63.34501598320007,407884.95692109223,
-0.10818377010320589,63.1021035203552,407882.61115353386,
-0.10498516185522176,62.85919114992765,407880.26484996744,
-0.10178650575335751,62.6162788498748,407877.91917102825,
-0.09858781597491027,62.37336666449025,407875.5717955974,
-0.09538908550244343,62.13045457173999,407873.22388431564,
-0.09219031438730689,61.887542571699,407870.87543724163,
-0.08899150267253055,61.64463066445013,407868.5264544553,
-0.08579264339150193,61.40171882783004,407866.1780964597,
-0.08259375063127114,61.158807106355255,407863.8280423754,
-0.07939481527545304,60.915895314987125,407861.47745113546,
-0.07619584165761108,60.672983779595256,407859.12632599013,
-0.072996827688622,60.4300723373499,407856.77466538624,
-0.06979776643153937,60.18716096600963,407854.42362977134,
-0.06659867189745297,59.94424971027185,407852.0708984421,
-0.0633995371556216,59.70133854791578,407849.71763185534,
-0.06020036224909785,59.45842747900615,407847.36383005045,
-0.057001147226881765,59.21551667172072,407845.0094930968,
-0.05380188520548856,58.97260576748705,407842.6557812823,
-0.050602590111714196,58.72969497934609,407840.3003741655,
-0.04740325504211833,58.486784284953714,407837.9444320807,
-0.044203877912063136,58.24387352148216,407835.5879534675,
-0.041004463050904806,58.000963014797236,407833.23094159126,
-0.037805001475959596,57.75805257953674,407830.87455504,
-0.03460550702261555,57.51514226081822,407828.516473554,
-0.031405972840884346,57.27223203622229,407826.1578573911,
-0.028206398983348435,57.029321905827516,407823.7987066168,
-0.025006785493080916,56.78641186966583,407821.4390212282,
-0.02180712557328157,56.543501905208885,407819.0799613599,
-0.018607432975065105,56.30059205778153,407816.71920698305,
-0.015407700891189605,56.05768230483304,407814.3579182074,
-0.012207929370680517,55.81477264644141,407811.99609508296,
-0.00900811631796197,55.57186291979859,407809.63373609056,
-0.005808266067688242,55.32895345072575,407807.2708444289,
-0.002608369728097043,55.08604422177251,407804.9085785019,
0.000591559047712165,54.843134942310215,407802.54461853456,
0.003791527017363178,54.6002257577868,407800.18012453534,
0.006991534134187779,54.357316668255095,407797.81509653217,
0.010191580347963908,54.114407673785564,407795.4495345782,
0.013391672367886312,53.87149875158654,407793.0845984989,
0.016591796622725016,53.62858994746898,407790.7179688221,
0.019791959833315966,53.385681238637815,407788.3508053699,
0.02299216194347137,53.14277262517379,407785.9831082146,
0.026192405060897206,52.89986394427817,407783.6148758358,
0.02939269154808825,52.656955498778245,407781.24727106787,
0.03259301007358619,52.41404717184473,407778.8779731187,
0.035793367310752375,52.17113894055758,407776.50814167823,
0.03899376320813516,51.92823080502146,407774.1377768417,
0.04219419771786981,51.68532276527759,407771.7668786197,
0.045394677462499936,51.442414798346306,407769.396606649,
0.04859518904522377,51.19950711852073,407767.0246418652,
0.05179573909427102,50.95659936663998,407764.6521439128,
0.05499632756176918,50.71369171085314,407762.2791128212,
0.058196954401011955,50.47078415124116,407759.90554865263,
0.06139762618826727,50.227876664708305,407757.5326109133,
0.06459833176086471,49.98496913477183,407755.1579791709,
0.06779907341045262,49.742061864127805,407752.7828161508,
0.070999853236655,49.499154689953485,407750.407120284,
0.07420067118800347,49.25624761232831,407748.03089164663,
0.07740153380876184,49.01334060802469,407745.6552895734,
0.08060242786220953,48.7704337236915,407743.2779955381,
0.08380335989829153,48.527526936128766,407740.9001688966,
0.08700432986671701,48.284620245409855,407738.5218097192,
0.09020533772196802,48.04171365159519,407736.14291803876,
0.09340638995248791,47.79880713138829,407733.76465313643,
0.09660747342243935,47.555900731611445,407731.3846966487,
0.0998085967797015,47.312994266095785,407729.0042062686,
0.10300975567720926,47.07008822877037,407726.62318523234,
0.10621095221601472,46.82718212062659,407724.2416319958,
0.10941219285019506,46.58427608635259,407721.8607057133,
0.11261346451619167,46.34137017298201,407719.47808824916,
0.1158147736820886,46.098464357125806,407717.09493879427,
0.11901612029520331,45.85555863884693,407714.7112573675,
0.12221750430641184,45.612653018228116,407712.32704406464,
0.12541893212353386,45.36974747171516,407709.94345783134,
0.1286203907766927,45.12684204660289,407707.5581808801,
0.13182188668294884,44.883936719368364,407705.17237221147,
0.13502342193767555,44.641031327206235,407702.78603028937,
0.13822499220158713,44.3981261959311,407700.3991583341,
0.14142660599258183,44.155221139055186,407698.0129136773,
0.14462825040950394,43.91231620404645,407695.62497869966,
0.14782993183862184,43.66941136726797,407693.2365122813,
0.15103165022840254,43.42650662882332,407690.84751451545,
0.15423340553089265,43.18360198877002,407688.4579854377,
0.15743520407090994,42.94069759145927,407686.0690838068,
0.16063703304452526,42.69779314838817,407683.6784922684,
0.1638388987810325,42.45488880393074,407681.28736959817,
0.16704080123484252,42.211984558170144,407678.89571586833,
0.17024274250395968,41.969080248286645,407676.50352951506,
0.17344472457740903,41.7261761762027,407674.11197240296,
0.1766467368813607,41.483272226926914,407671.7187257914,
0.17984878570837093,41.24036837663033,407669.32494833675,
0.18305087100689355,40.99746462538937,407666.9306401067,
0.18625299273250365,40.75456097329669,407664.53580118355,
0.18945515712228098,40.51165739637645,407662.14159005845,
0.1926573515417824,40.268753942735856,407659.7456898391,
0.1958595822396742,40.02585058845747,407657.3492591008,
0.19906184916799016,39.782947333594564,407654.95229786733,
0.20226415227514583,39.54004417824558,407652.5548062385,
0.20546649776387022,39.297141098343445,407650.1579425897,
0.20866887522773267,39.05423814740692,407647.75938865106,
0.2118712865778472,38.811335290984914,407645.36030610185,
0.21507373391365178,38.568432534354685,407642.9606933657,
0.21827621718595455,38.325529877597546,407640.5605505083,
0.22147874255122152,38.08262729655303,407638.1610358175,
0.22468129754563926,37.83972483974131,407635.7598328806,
0.2278838883277862,37.59682248301314,407633.35809998587,
0.2310865148520147,37.353920226460986,407630.95583723043,
0.2342891770715065,37.111018070154614,407628.5530446578,
0.2374918810965166,36.86811598981586,407626.15088040393,
0.24069461454731853,36.62521403418441,407623.74702833185,
0.24389738568872604,36.38231201614036,407621.3426450091,
0.24710019018087706,36.139410261508004,407618.9377337072,
0.25030303012462535,35.896508607489324,407616.5322928963,
0.2535059115875515,35.653607029712646,407614.12748059235,
0.2567088222728527,35.410705577117454,407611.7209808846,
0.2599117682621003,35.16780422534677,407609.3139518292,
0.2631147495024891,34.92490314258842,407606.9063935056,
0.26631776594838213,34.68200199270839,407604.4983059442,
0.2695208236258731,34.4391009193412,407602.0908470833,
0.27272391032582266,34.196199971623344,407599.681701236,
0.2759270320859548,33.95329912510812,407597.27202634356,
0.2791301909990807,33.71039821699043,407594.86182084953,
0.2823333827259336,33.467497573102634,407592.45108805393,
0.2855366154003376,33.22459700599171,407590.04098413046,
0.28873987689363856,32.98169656500784,407587.62919364497,
0.2919431732021141,32.738796225589,407585.2168744094,
0.2951465042741292,32.495895987816624,407582.804026484,
0.2983498700592336,32.25299585176299,407580.39064994943,
0.30155327650658376,32.01009579275899,407577.9779024602,
0.3047567115704051,31.767195860346447,407575.5634688265,
0.30796018120193636,31.52429602987783,407573.1485067579,
0.31116368535429145,31.281396301427577,407570.73301630805,
0.31436722612410556,31.03849651219508,407568.31699592405,
0.31757080511898084,30.795597131244648,407565.9016063854,
0.32077441253022326,30.552697709258155,407563.4845311164,
0.3239780542640297,30.309798389586547,407561.06692771584,
0.32718173027351105,30.066899172306762,407558.64879623515,
0.3303854405105804,29.824000057485165,407556.2301367451,
0.33358919083555993,29.581101020237043,407553.81210664555,
0.33679296936717645,29.33820211053566,407551.3923912659,
0.339996781980929,29.09530330351228,407548.9721480374,
0.34320062862156825,28.852404599250008,407546.5513770441,
0.34640450924457333,28.609505997815205,407544.1300783318,
0.3496084296700244,28.366607474216778,407541.709409187,
0.3528123802492306,28.123708915771232,407539.2870535748,
0.3560163625155777,27.8808106232417,407536.86417203705,
0.3592203785694676,27.637912433855178,407534.44076304813,
0.36242442835569755,27.39501434765438,407532.0168266213,
0.36562851765645027,27.152116339561132,407529.5935199549,
0.36883263476086836,26.90921862806519,407527.1685288674,
0.37203678545445396,26.666320851890987,407524.7430105394,
0.3752409696914433,26.423423179218815,407522.3169650586,
0.3784451874189839,26.1805256101095,407519.89039245143,
0.38164944437071496,25.937628119365286,407517.464449767,
0.3848537289233075,25.69473075761175,407515.036823119,
0.3880580489685762,25.45183333675456,407512.60866787145,
0.3912624001606012,25.208936182657737,407510.17998742964,
0.39446678459776313,24.966039132490266,407507.75078016275,
0.3976712079734747,24.723142160955973,407505.32220299344,
0.4008756587472406,24.48024531886611,407502.89194225485,
0.4040801426216861,24.23734858094417,407500.46115491085,
0.4072846595439122,23.994451947260046,407498.0298410089,
0.4104892094657947,23.751555417885015,407495.59800059,
0.41369379803931916,23.50865896740973,407493.16679045884,
0.4168984138091679,23.26576264685562,407490.73389719595,
0.42010306243061735,23.02286643083619,407488.3004776236,
0.4233077460034637,22.77997032464478,407485.8665301609,
0.4265124601860409,22.537074317918467,407483.43205813883,
0.42971721272858915,22.29417839033809,407480.9982165481,
0.43292199226325856,22.051282593169702,407478.5626922842,
0.43612680440512847,21.80838690090627,407476.1266420152,
0.43933164910605255,21.56549131361325,407473.69006578,
0.44253652631663337,21.322595831377043,407471.25296366954,
0.4457414416037623,21.079700428560187,407468.8164921602,
0.44894638367635264,20.836805156629453,407466.3783384292,
0.45215135810932156,20.593909989969575,407463.93965898675,
0.45535636485924674,20.351014928652546,407461.50045389077,
0.45856140601900997,20.108119809894674,407459.0607215944,
0.4617664828152857,19.865224933684516,407456.6216217022,
0.4649715861974774,19.62233018883296,407454.1808400141,
0.468176721697878,19.379435549633058,407451.73953294044,
0.4713818892623589,19.13654101614972,407449.2977005247,
0.474587088843937,18.89364675654059,407446.8553428093,
0.4777923259254288,18.650752408808415,407444.4136160951,
0.48099758938608345,18.407858192898203,407441.97020800144,
0.4842028847191737,18.164964083005174,407439.52627482516,
0.4874082118717537,17.92207007919467,407437.0818166031,
0.4906135707979589,17.679176181551213,407434.63683341997,
0.4938189669285876,17.4362823641315,407432.1924813986,
0.4970243913896159,17.193388516134434,407429.7464467887,
0.5002298453239454,16.95049493739748,407427.2998890381,
0.5034353308330646,16.70760146512245,407424.8528065711,
0.5066408478675715,16.464708099378157,407422.40519944037,
0.5098464018240202,16.221814814127526,407419.95822364325,
0.5130519817517896,15.978921661652919,407417.50956735935,
0.5162575930590396,15.736028615937698,407415.0603866076,
0.5194632356951793,15.493135677044876,407412.61068142665,
0.5226689096083841,15.250242845053265,407410.16045188985,
0.5258746201550233,15.007350093824925,407407.7108538718,
0.5290803564707454,14.764457643944809,407405.2595758068,
0.5322861260652666,14.521564970217412,407402.8077719178,
0.5354919245926246,14.278672566570066,407400.3554455911,
0.5386977541558094,14.035780270191225,407397.9025952074,
0.5419036200603324,13.79288805482804,407395.45037649653,
0.5451095115304092,13.549995973202499,407392.9964781993,
0.5483154338844071,13.307103999061582,407390.5420560204,
0.5515213870739728,13.064212132509425,407388.08711008204,
0.5547273710509127,12.821320373591732,407385.631640394,
0.5579333910805638,12.57842869595936,407383.1768025633,
0.5611394364722141,12.335537152532908,407380.72028557287,
0.5643455124992466,12.092645716974403,407378.2632450364,
0.5675516212660785,11.849754226487704,407375.8056793754,
0.5707577584238124,11.606863006888318,407373.3475919408,
0.5739639313455761,11.363971868841872,407370.8901365418,
0.5771701294233063,11.121080865472976,407368.4310024232,
0.580376357893791,10.878189970344806,407365.97134508,
0.5835826167051841,10.635299351626145,407363.511164555,
0.5867889058080183,10.392408673184804,407361.05046090484,
0.5899952303884636,10.149518076578715,407358.5903895036,
0.5932015799211866,9.906627615120073,407356.1286398034,
0.5964079595992103,9.6637372622707,407353.66636718775,
0.5996143693670836,9.420847018109754,407351.2035717233,
0.6028208165331811,9.17795669310297,407348.7414069458,
0.606027286336198,8.93506666650373,407346.2775659155,
0.6092337860877087,8.692176748814063,407343.81320221367,
0.61244031573464,8.449286940101217,407341.34831589967,
0.6156468752298593,8.206397240442044,407338.88290703634,
0.6188534696790341,7.963507623083217,407336.4181307097,
0.6220600887118599,7.7206181417364235,407333.9516769226,
0.625266737443238,7.477728769663344,407331.4847007644,
0.6284734158260249,7.234839506935543,407329.01720230427,
0.6316801238118427,6.991950353645137,407326.54918162886,
0.6348868664603322,6.749061451011784,407324.0817936602,
0.6380936334861648,6.506172516764394,407321.61272866075,
0.6413004321150246,6.26328352929275,407319.1431399631,
0.6445072579978699,6.020394814422588,407316.6730309513,
0.6477141132325372,5.777506209345546,407314.2024000187,
0.6509210028420896,5.53461768709397,407311.73240196484,
0.6541279166249422,5.291729301806555,407309.2607273456,
0.6573348596145537,5.048841026535882,407306.78853098635,
0.6605418317577711,4.805952861360652,407304.3158129686,
0.6637488330050764,4.563064806348734,407301.8425733339,
0.6669558683417655,4.320176834441668,407299.3699667775,
0.6701629276452783,4.0772889999660435,407296.8956840968,
0.6733700159053466,3.8344012758861368,407294.42088001024,
0.676577135222517,3.591513499391766,407291.9455528882,
0.6797842812458967,3.348625996308442,407289.46970614913,
0.6829914610695472,3.1057385765993786,407286.99449266255,
0.6861986646534664,2.862851294792449,407284.51760349947,
0.6894058969449066,2.619964291846287,407282.04019323626,
0.6926131579002371,2.3770772316381965,407279.5622619439,
0.695820447460389,2.1341902823360783,407277.0838096548,
0.6990277705316577,1.891303416662879,407274.60599079053,
0.7022351171588527,1.6484166893942813,407272.1264967444,
0.7054424922456879,1.4055300732441651,407269.6464818868,
0.7086498957437044,1.1626435683019736,407267.165946311,
0.711857329756033,0.9197570117731289,407264.68488841725,
0.7150647948339831,0.6768707020049192,407262.2044657766,
0.7182722832635451,0.4339845311113777,407259.72236839135,
0.7214797999035157,0.19109847171799288,407257.2397505326,
0.724687344710236,-0.05178747610321466,407254.7566122615,
0.7278949225000025,-0.29467333980880994,407252.27410773723,
0.7311025234785783,-0.5375590642707948,407249.7899288263,
0.7343101524667202,-0.7804446769309266,407247.3052296951,
0.7375178094231449,-1.0233301777196004,407244.82001040556,
0.7407254942922549,-1.2662155665602768,407242.33427103196,
0.7439332118610317,-1.5091007029280092,407239.84916557075,
0.7471409545564244,-1.7519860305308157,407237.36238451756,
0.7503487228673726,-1.9948710830948073,407234.87508523645,
0.7535565188984773,-2.23775602342414,407232.3872661039,
0.7567643425940863,-2.480640851425676,407229.8989272106,
0.7599721986951715,-2.723525594787077,407227.4112224103,
0.7631800775688667,-2.96641019795058,407224.9218441298,
0.7663879839604857,-3.2092946885606466,407222.4319462927,
0.7695959178216721,-3.4521790665704657,407219.941528913,
0.7728038791003132,-3.6950633318784583,407217.4505920896,
0.7760118724925652,-3.9379475122804593,407214.96028953465,
0.7792198884503403,-4.180831552002218,407212.4683139824,
0.7824279316802004,-4.423715478811459,407209.975819161,
0.7856360042798817,-4.6665994555005454,407207.4828034629,
0.7888441019001685,-4.909483156270653,407204.9892702937,
